account_code,transaction_type,amount,transaction_date
1575,debit,"164,18",2020-08-09
76033,credit,"116,24",2020-08-09
4804,debit,"1161,73",2020-08-09
8407,debit,"1325,45",2020-08-09
1600,debit,"3,88",2020-08-09
4951,debit,"97,69",2020-08-09
70554,credit,"2027,44",2020-08-10
8401,credit,"43,21",2020-08-10
1591,debit,"281,68",2020-08-10
1400,credit,"281,68",2020-08-10
10120,credit,"281,68",2020-08-10
78507,credit,"154,67",2020-08-10
4945,debit,"2027,44",2020-08-10
1600,credit,"2027,44",2020-08-10
10315,debit,"51,42",2020-08-10
1787,credit,"385,21",2020-08-10
1400,debit,"51,42",2020-08-10
1577,debit,"385,21",2020-08-10
1600,credit,"154,67",2020-08-10
1776,credit,"8,21",2020-08-10
4152,debit,"154,67",2020-08-10
4985,debit,"-2449,64",2020-08-11
70999,credit,"-2449,64",2020-08-11
1600,credit,"-2449,64",2020-08-11
1600,credit,11,2020-08-12
8404,credit,"1691,36",2020-08-12
78507,credit,11,2020-08-12
1400,debit,"2012,81",2020-08-12
1776,credit,"321,45",2020-08-12
1600,credit,"2338,42",2020-08-12
1576,debit,"373,45",2020-08-12
1201,debit,"76,98",2020-08-12
10697,debit,"2012,81",2020-08-12
4980,debit,"1964,97",2020-08-12
10463,credit,"76,98",2020-08-12
4152,debit,11,2020-08-12
70800,credit,"2338,42",2020-08-12
1400,credit,"76,98",2020-08-12
4655,debit,"-718,51",2020-08-13
4650,debit,"1259,33",2020-08-13
1400,credit,"103,18",2020-08-13
11415,credit,"2349,76",2020-08-13
1600,credit,"1259,33",2020-08-13
4804,debit,"1279,51",2020-08-13
1400,credit,"2349,76",2020-08-13
10156,credit,"309,53",2020-08-13
1787,credit,"243,36",2020-08-13
90040,credit,"1259,33",2020-08-13
8402,debit,"86,7",2020-08-13
1776,debit,"375,26",2020-08-13
1577,debit,"243,36",2020-08-13
8402,debit,"1974,5",2020-08-13
11290,credit,"103,18",2020-08-13
1776,debit,"16,48",2020-08-13
1201,credit,"1279,51",2020-08-13
1200,credit,"-718,51",2020-08-13
1591,debit,"309,53",2020-08-13
1400,credit,"309,53",2020-08-13
10580,debit,"1662,92",2020-08-14
1400,debit,"1662,92",2020-08-14
1776,credit,"265,57",2020-08-14
8401,credit,"1397,35",2020-08-14
72200,credit,"2140,08",2020-08-15
1600,credit,"2140,08",2020-08-15
4396,debit,"2140,08",2020-08-15
1776,debit,"306,8",2020-08-16
11331,debit,"1721,52",2020-08-16
8401,credit,"1446,59",2020-08-16
8408,debit,"374,03",2020-08-16
71509,credit,"94,5",2020-08-16
4953,credit,"473,4",2020-08-16
8409,debit,"1614,29",2020-08-16
4595,debit,"2029,15",2020-08-16
1600,credit,"94,5",2020-08-16
1776,debit,"71,09",2020-08-16
10697,credit,"1921,09",2020-08-16
1400,credit,"1921,09",2020-08-16
1400,debit,"1721,52",2020-08-16
90029,credit,"2029,15",2020-08-16
1600,credit,"2029,15",2020-08-16
0990,credit,"445,12",2020-08-16
1600,debit,"473,4",2020-08-16
1776,credit,"274,93",2020-08-16
4910,debit,"94,5",2020-08-16
75028,debit,"473,4",2020-08-16
1776,credit,"269,41",2020-08-17
1600,credit,"1089,24",2020-08-17
4152,debit,"1781,22",2020-08-17
4920,debit,"914,74",2020-08-17
10105,debit,"1686,98",2020-08-17
71535,credit,"1089,24",2020-08-17
8403,credit,"1417,57",2020-08-17
1576,debit,"174,5",2020-08-17
1400,debit,"1686,98",2020-08-17
1600,credit,"1781,22",2020-08-17
70558,credit,"1781,22",2020-08-17
1776,debit,"53,44",2020-08-18
11218,credit,"128,45",2020-08-18
1776,debit,"20,51",2020-08-18
1400,credit,"128,45",2020-08-18
1400,credit,"334,61",2020-08-18
10724,credit,"334,61",2020-08-18
8407,debit,"107,94",2020-08-18
8401,debit,"281,17",2020-08-18
1400,debit,"2031,35",2020-08-19
1775,credit,"280,12",2020-08-19
1776,credit,"210,86",2020-08-19
2660,credit,"1650,57",2020-08-19
8401,credit,"1751,23",2020-08-19
1600,debit,"1650,57",2020-08-19
8401,credit,"1109,46",2020-08-19
10692,debit,"2031,35",2020-08-19
70001,credit,"1645,31",2020-08-19
73522,debit,"1650,57",2020-08-19
1574,debit,"313,27",2020-08-19
1774,credit,"313,27",2020-08-19
1600,credit,"1645,31",2020-08-19
10521,debit,"1320,32",2020-08-19
1400,debit,"1320,32",2020-08-19
4980,debit,"1645,31",2020-08-19
4152,debit,"1944,67",2020-08-20
90029,credit,"1944,67",2020-08-20
1600,credit,"942,22",2020-08-20
1577,debit,"179,02",2020-08-20
4964,debit,"942,22",2020-08-20
1201,credit,"5,65",2020-08-20
1787,credit,"179,02",2020-08-20
4970,debit,"5,65",2020-08-20
1600,credit,"1944,67",2020-08-20
76028,credit,"942,22",2020-08-20
1776,credit,"351,68",2020-08-21
10096,credit,"1453,66",2020-08-21
8404,credit,"1850,42",2020-08-21
1776,debit,"232,15",2020-08-21
4663,debit,"-2312,95",2020-08-21
1400,credit,"1453,66",2020-08-21
1600,credit,"-2312,95",2020-08-21
8401,debit,"1221,51",2020-08-21
10754,debit,"2202,1",2020-08-21
1400,debit,"2202,1",2020-08-21
79525,credit,"-2312,95",2020-08-21
1400,credit,"1419,7",2020-08-22
1776,debit,"226,73",2020-08-22
8401,debit,"1192,97",2020-08-22
10128,credit,"519,9",2020-08-22
1400,credit,"519,9",2020-08-22
1400,debit,"270,46",2020-08-22
8401,debit,"519,9",2020-08-22
8401,credit,"227,27",2020-08-22
11158,credit,"1419,7",2020-08-22
1776,credit,"43,19",2020-08-22
10398,debit,"270,46",2020-08-22
0990,credit,"388,39",2020-08-23
8407,debit,"388,39",2020-08-23
4930,debit,"97,72",2020-08-23
1576,debit,"18,57",2020-08-23
75526,credit,"116,28",2020-08-23
1600,credit,"116,28",2020-08-23
1576,debit,"167,24",2020-08-24
1600,debit,"1864,47",2020-08-24
4806,debit,"879,97",2020-08-24
8402,debit,"424,54",2020-08-24
4595,debit,"169,14",2020-08-24
1600,credit,"169,14",2020-08-24
75499,credit,"169,14",2020-08-24
80518,debit,"1864,47",2020-08-24
70100,credit,"1047,21",2020-08-24
0990,credit,"505,27",2020-08-24
2020,debit,"171,75",2020-08-24
1600,credit,"1047,21",2020-08-24
1576,debit,"32,64",2020-08-24
1776,debit,"80,92",2020-08-24
1200,credit,"1864,47",2020-08-24
79500,credit,"204,39",2020-08-24
1600,credit,"204,39",2020-08-24
1600,credit,"2318,97",2020-08-25
4940,debit,"2318,97",2020-08-25
1001,credit,"998,9",2020-08-25
90040,credit,"2318,97",2020-08-25
1576,debit,"243,29",2020-08-25
1600,credit,"1524,37",2020-08-25
8401,credit,"455,31",2020-08-25
1576,debit,"161,32",2020-08-25
4143,debit,"837,58",2020-08-25
1776,credit,"86,53",2020-08-25
1400,debit,"541,84",2020-08-25
10562,debit,"541,84",2020-08-25
76006,credit,"1524,37",2020-08-25
4930,debit,"1281,08",2020-08-25
8401,credit,1889,2020-08-26
11325,debit,"2248,01",2020-08-26
8401,debit,"1976,58",2020-08-26
1400,credit,"2352,23",2020-08-26
10378,credit,"2352,23",2020-08-26
10458,debit,"1661,97",2020-08-26
1775,credit,"229,19",2020-08-26
1776,credit,"359,01",2020-08-26
1400,debit,"1661,97",2020-08-26
1776,debit,"375,65",2020-08-26
1400,debit,"2248,01",2020-08-26
8401,credit,"1432,78",2020-08-26
8402,credit,"1948,32",2020-08-27
1400,debit,"2318,6",2020-08-27
1741,credit,"147,38",2020-08-27
1755,debit,"147,38",2020-08-27
1776,credit,"370,28",2020-08-27
8402,debit,"9,33",2020-08-27
8408,credit,"9,33",2020-08-27
11429,debit,"2318,6",2020-08-27
4175,debit,"3,61",2020-08-28
1400,credit,"58,76",2020-08-28
8402,credit,"50,28",2020-08-28
4666,debit,"266,87",2020-08-28
1776,credit,"9,55",2020-08-28
76512,credit,"266,87",2020-08-28
1400,debit,"59,83",2020-08-28
1755,credit,"3,61",2020-08-28
10149,credit,"58,76",2020-08-28
1591,debit,"58,76",2020-08-28
1600,credit,"266,87",2020-08-28
11210,debit,"59,83",2020-08-28
4965,credit,"1347,6",2020-08-29
79524,debit,"1347,6",2020-08-29
1775,credit,"70,09",2020-08-29
10742,debit,"508,24",2020-08-29
8401,credit,"438,15",2020-08-29
1600,debit,"1347,6",2020-08-29
1400,debit,"508,24",2020-08-29
1400,credit,"20,54",2020-08-30
8408,debit,"1892,32",2020-08-30
1600,credit,"149,13",2020-08-30
1576,debit,"298,86",2020-08-30
1400,credit,"2251,96",2020-08-30
4951,debit,"149,13",2020-08-30
11253,credit,"2251,96",2020-08-30
8401,debit,"17,25",2020-08-30
1600,credit,"1871,38",2020-08-30
10639,credit,"20,54",2020-08-30
4660,debit,"1572,52",2020-08-30
1776,debit,"359,64",2020-08-30
71400,credit,"1871,38",2020-08-30
1776,debit,"3,28",2020-08-30
76033,credit,"149,13",2020-08-30
4655,debit,"108,24",2020-08-31
1600,credit,"1130,14",2020-08-31
1776,debit,"207,47",2020-08-31
0990,debit,"1416,81",2020-08-31
1201,credit,"108,24",2020-08-31
1776,credit,"216,29",2020-08-31
8401,credit,"1138,06",2020-08-31
82513,credit,"1130,14",2020-08-31
8408,debit,"1091,63",2020-08-31
1400,debit,"1354,35",2020-08-31
1776,credit,"226,26",2020-08-31
1600,credit,"1206,51",2020-08-31
4964,debit,"1130,14",2020-08-31
1400,credit,"1299,1",2020-08-31
72015,credit,"1206,51",2020-08-31
11256,credit,"1299,1",2020-08-31
11290,debit,"1354,35",2020-08-31
4140,debit,"1206,51",2020-08-31
8407,credit,"1190,55",2020-08-31
1776,credit,"237,11",2020-09-01
10006,debit,"2274,85",2020-09-01
76033,credit,"1766,08",2020-09-01
4152,debit,"79,95",2020-09-01
8407,credit,"1242,98",2020-09-01
1600,credit,"95,14",2020-09-01
1776,credit,"363,29",2020-09-01
75519,debit,"20,09",2020-09-01
1776,credit,"377,45",2020-09-01
8401,credit,"1986,06",2020-09-01
4951,debit,"1766,08",2020-09-01
1400,debit,"2363,51",2020-09-01
1576,debit,"15,19",2020-09-01
71525,credit,"95,14",2020-09-01
0990,debit,"1480,09",2020-09-01
2150,credit,"20,09",2020-09-01
1600,credit,"1766,08",2020-09-01
1600,debit,"20,09",2020-09-01
1400,debit,"2274,85",2020-09-01
10058,debit,"2363,51",2020-09-01
8401,credit,"1911,56",2020-09-01
1774,credit,"45,47",2020-09-02
8401,credit,"774,61",2020-09-02
1600,credit,"239,33",2020-09-02
0990,credit,"10,63",2020-09-02
1776,debit,"1,7",2020-09-02
1400,credit,"827,7",2020-09-02
4985,debit,"239,33",2020-09-02
10117,credit,"827,7",2020-09-02
1400,debit,"898,51",2020-09-02
1600,debit,"263,58",2020-09-02
8408,debit,"8,93",2020-09-02
8401,debit,"827,7",2020-09-02
76048,debit,"263,58",2020-09-02
1775,credit,"123,9",2020-09-02
4615,credit,"227,23",2020-09-02
1575,credit,"36,35",2020-09-02
11242,debit,"898,51",2020-09-02
70001,credit,"239,33",2020-09-02
1574,debit,"45,47",2020-09-02
1400,debit,"1432,43",2020-09-03
10539,debit,"1432,43",2020-09-03
1600,credit,"2197,06",2020-09-03
1576,debit,"350,87",2020-09-03
2020,debit,"1846,19",2020-09-03
8401,credit,"1203,67",2020-09-03
75502,credit,"2197,06",2020-09-03
70300,credit,"870,16",2020-09-03
4653,debit,"731,28",2020-09-03
1600,credit,"870,16",2020-09-03
1776,credit,"228,76",2020-09-03
1576,debit,"138,88",2020-09-03
3101,debit,"2009,67",2020-09-04
1579,debit,"284,35",2020-09-04
4901,debit,"1777,18",2020-09-04
1785,credit,"284,35",2020-09-04
1600,credit,"2009,67",2020-09-04
1600,credit,"1777,18",2020-09-04
71200,credit,"2009,67",2020-09-04
1787,credit,"381,84",2020-09-04
71100,credit,"1777,18",2020-09-04
1577,debit,"381,84",2020-09-04
1776,credit,"33,13",2020-09-05
4930,debit,"360,51",2020-09-05
1400,credit,"1065,77",2020-09-05
1774,credit,"68,45",2020-09-05
8404,credit,"174,31",2020-09-05
1201,credit,"1737,4",2020-09-05
10120,credit,"1065,77",2020-09-05
1574,debit,"68,45",2020-09-05
1776,debit,"170,2",2020-09-05
71600,debit,"1737,4",2020-09-05
11242,debit,"207,44",2020-09-05
75032,credit,"360,51",2020-09-05
1400,debit,"207,44",2020-09-05
8401,debit,"895,57",2020-09-05
1600,debit,"1737,4",2020-09-05
1600,credit,"360,51",2020-09-05
8401,credit,"1443,11",2020-09-06
1400,credit,"1983,82",2020-09-06
1776,credit,"363,42",2020-09-06
8401,credit,"211,18",2020-09-06
10263,debit,"251,32",2020-09-06
1776,debit,"316,82",2020-09-06
1400,debit,"2275,67",2020-09-06
1776,credit,"274,27",2020-09-06
1200,credit,"9,32",2020-09-06
1200,credit,"764,03",2020-09-06
78507,debit,"764,03",2020-09-06
4970,debit,"1,99",2020-09-06
10247,debit,"1717,38",2020-09-06
1776,credit,"175,41",2020-09-06
1594,debit,"1923,07",2020-09-06
1400,debit,"1717,38",2020-09-06
4970,debit,"9,32",2020-09-06
2707,credit,"1615,96",2020-09-06
8401,debit,1667,2020-09-06
1776,credit,"307,11",2020-09-06
1200,credit,"1,99",2020-09-06
1400,credit,"1695,16",2020-09-06
1400,debit,"1098,38",2020-09-06
10716,debit,"1098,38",2020-09-06
8401,credit,"922,97",2020-09-06
10687,debit,"2275,67",2020-09-06
8401,credit,"1912,25",2020-09-06
1600,debit,"764,03",2020-09-06
1400,debit,"251,32",2020-09-06
1591,debit,"1695,16",2020-09-06
1776,credit,"40,14",2020-09-06
10619,credit,"1983,82",2020-09-06
10113,credit,"1695,16",2020-09-06
1776,credit,"-218,05",2020-09-07
1209,credit,"490,72",2020-09-07
73999,debit,"490,72",2020-09-07
1400,debit,"-1365,38",2020-09-07
1600,debit,"490,72",2020-09-07
8401,credit,"-1147,33",2020-09-07
11203,debit,"-1365,38",2020-09-07
1787,credit,"449,46",2020-09-08
1600,credit,"2365,6",2020-09-08
4901,debit,"2365,6",2020-09-08
70800,credit,"2365,6",2020-09-08
1577,debit,"449,46",2020-09-08
8403,credit,"1149,56",2020-09-09
1776,credit,"218,48",2020-09-09
2660,credit,"49,65",2020-09-09
1400,debit,"1368,04",2020-09-09
1600,debit,"49,65",2020-09-09
10325,debit,"1368,04",2020-09-09
74510,debit,"49,65",2020-09-09
11316,debit,"278,59",2020-09-10
8401,debit,"1014,28",2020-09-10
1400,credit,"1207,05",2020-09-10
10280,credit,"417,38",2020-09-10
1776,credit,"44,49",2020-09-10
1400,credit,"417,38",2020-09-10
1776,debit,"66,66",2020-09-10
1776,debit,"192,77",2020-09-10
8401,debit,"350,72",2020-09-10
1400,debit,"278,59",2020-09-10
8402,credit,"234,1",2020-09-10
10515,credit,"1207,05",2020-09-10
1577,debit,"395,94",2020-09-11
1591,debit,"74,19",2020-09-11
10122,credit,"74,19",2020-09-11
8407,debit,"0,14",2020-09-11
1400,credit,"1920,18",2020-09-11
4601,debit,"2083,92",2020-09-11
1600,credit,"2129,98",2020-09-11
1360,credit,"476,29",2020-09-11
1787,credit,"395,94",2020-09-11
4964,debit,"2129,98",2020-09-11
1577,debit,"404,7",2020-09-11
1400,credit,"74,19",2020-09-11
1600,credit,"2083,92",2020-09-11
71528,credit,"2129,98",2020-09-11
1201,debit,"1920,18",2020-09-11
0990,credit,"0,14",2020-09-11
10221,credit,"1920,18",2020-09-11
70557,credit,"2083,92",2020-09-11
1776,debit,0,2020-09-11
1200,debit,"476,29",2020-09-11
1787,credit,"404,7",2020-09-11
1574,debit,"388,8",2020-09-12
1776,credit,"211,52",2020-09-12
70001,credit,"2049,53",2020-09-12
1400,debit,"1324,47",2020-09-12
11286,debit,"1324,47",2020-09-12
1600,credit,"2049,53",2020-09-12
1774,credit,"388,8",2020-09-12
8401,credit,"1112,95",2020-09-12
4640,debit,"2049,53",2020-09-12
8409,credit,"1434,06",2020-09-13
1200,credit,"215,06",2020-09-13
77516,credit,"822,23",2020-09-13
76038,debit,"215,06",2020-09-13
4617,debit,"1782,16",2020-09-13
4951,debit,"822,23",2020-09-13
1600,debit,"215,06",2020-09-13
11220,debit,"610,78",2020-09-13
8401,credit,"513,24",2020-09-13
1600,credit,"822,23",2020-09-13
10686,debit,"1706,61",2020-09-13
1600,credit,"1782,16",2020-09-13
80520,credit,"1782,16",2020-09-13
1776,credit,"272,55",2020-09-13
1742,credit,"17,68",2020-09-13
1776,credit,"97,54",2020-09-13
1400,debit,"610,78",2020-09-13
1400,debit,"1706,61",2020-09-13
1201,debit,"17,68",2020-09-13
1600,credit,"1655,54",2020-09-14
4140,debit,"1427,41",2020-09-14
10313,debit,"2035,14",2020-09-14
1575,debit,"228,13",2020-09-14
78507,credit,"1655,54",2020-09-14
8401,credit,"1754,49",2020-09-14
1775,credit,"280,65",2020-09-14
1400,debit,"2035,14",2020-09-14
10224,debit,"315,61",2020-09-15
1775,credit,"43,52",2020-09-15
2120,credit,"609,48",2020-09-15
1776,debit,"328,5",2020-09-15
1400,credit,"2056,99",2020-09-15
10562,credit,"1033,71",2020-09-15
1400,credit,"1033,71",2020-09-15
1776,debit,"165,08",2020-09-15
8401,debit,"868,63",2020-09-15
1400,debit,"315,61",2020-09-15
2114,debit,"609,48",2020-09-15
10714,credit,"2056,99",2020-09-15
8401,debit,"1728,49",2020-09-15
8401,credit,"272,09",2020-09-15
4655,debit,"-288,89",2020-09-16
10029,credit,"516,43",2020-09-16
1200,credit,"-288,89",2020-09-16
1001,credit,"1504,45",2020-09-16
4653,debit,"1406,51",2020-09-16
1571,debit,"97,94",2020-09-16
1591,debit,"516,43",2020-09-16
1400,credit,"516,43",2020-09-16
1775,credit,"149,54",2020-09-18
8401,debit,"533,52",2020-09-18
8401,credit,"934,85",2020-09-18
10108,credit,"533,52",2020-09-18
1400,debit,"1084,39",2020-09-18
11147,debit,"1084,39",2020-09-18
1400,credit,"533,52",2020-09-18
1400,debit,"691,73",2020-09-21
4980,credit,"0,23",2020-09-21
0730,credit,"2286,98",2020-09-21
1576,credit,0,2020-09-21
10102,debit,"691,73",2020-09-21
1577,debit,"461,48",2020-09-21
8401,credit,"581,22",2020-09-21
1776,credit,"110,51",2020-09-21
77019,debit,"0,23",2020-09-21
1600,debit,"0,23",2020-09-21
1787,credit,"461,48",2020-09-21
1600,credit,"2428,83",2020-09-21
71537,credit,"2428,83",2020-09-21
9000,debit,"2286,98",2020-09-21
4964,debit,"2428,83",2020-09-21
1775,credit,"66,19",2020-09-22
1400,debit,"479,99",2020-09-22
8407,credit,"4,69",2020-09-22
1600,credit,"571,57",2020-09-22
1576,debit,"91,28",2020-09-22
1776,credit,"0,91",2020-09-22
8401,credit,"413,8",2020-09-22
10392,debit,"479,99",2020-09-22
4909,debit,"480,29",2020-09-22
0990,debit,"5,6",2020-09-22
71031,credit,"571,57",2020-09-22
4963,debit,"26,8",2020-09-24
1400,credit,"561,79",2020-09-24
10400,credit,"561,79",2020-09-24
1201,debit,"561,79",2020-09-24
70038,credit,"26,8",2020-09-24
1600,credit,"26,8",2020-09-24
1571,debit,"159,73",2020-09-25
1600,credit,"2442,41",2020-09-25
70300,credit,"2442,41",2020-09-25
4663,debit,"2282,68",2020-09-25
79078,credit,"1762,99",2020-09-26
4152,debit,"186,71",2020-09-26
78507,credit,"186,71",2020-09-26
2020,debit,"1262,95",2020-09-26
1776,debit,"376,96",2020-09-26
1600,credit,"1262,95",2020-09-26
1400,credit,"163,08",2020-09-26
1600,credit,"186,71",2020-09-26
1600,credit,"1762,99",2020-09-26
1776,debit,"26,09",2020-09-26
1400,credit,"2360,43",2020-09-26
8403,debit,"137,16",2020-09-26
11386,credit,"2360,43",2020-09-26
8403,debit,"1983,47",2020-09-26
10155,credit,"163,08",2020-09-26
90047,credit,"1262,95",2020-09-26
4650,debit,"1762,99",2020-09-26
1600,credit,"37,41",2020-09-27
70999,credit,"37,41",2020-09-27
4980,debit,"31,44",2020-09-27
1200,debit,"2117,44",2020-09-27
1600,credit,"-189,57",2020-09-27
1400,debit,"212,18",2020-09-27
4951,debit,"2061,99",2020-09-27
1600,credit,"2453,87",2020-09-27
75502,credit,"2453,87",2020-09-27
1775,credit,"29,26",2020-09-27
8603,credit,"1779,55",2020-09-27
8401,credit,"182,92",2020-09-27
1201,debit,"286,04",2020-09-27
1776,credit,"338,14",2020-09-27
72514,credit,"-189,57",2020-09-27
10384,credit,"286,04",2020-09-27
1400,credit,"286,04",2020-09-27
1576,debit,"391,88",2020-09-27
10204,debit,"212,18",2020-09-27
1576,debit,"5,98",2020-09-27
4152,debit,"-189,57",2020-09-27
1400,credit,"1800,97",2020-09-28
4930,debit,"843,34",2020-09-28
79501,credit,"2424,89",2020-09-28
1000,credit,"843,34",2020-09-28
10281,debit,"106,75",2020-09-28
1776,credit,"356,73",2020-09-28
8401,credit,"89,7",2020-09-28
1400,debit,"106,75",2020-09-28
10615,credit,"1800,97",2020-09-28
1201,debit,"1800,97",2020-09-28
1600,credit,"2424,89",2020-09-28
1776,credit,"17,05",2020-09-28
4920,debit,"2037,88",2020-09-28
1400,debit,"2233,76",2020-09-28
11196,debit,"2233,76",2020-09-28
8401,credit,"1877,03",2020-09-28
1576,debit,"387,01",2020-09-28
70536,credit,"22,73",2020-09-29
8401,credit,"243,5",2020-09-29
1400,debit,"289,78",2020-09-29
10175,debit,"647,3",2020-09-29
1600,credit,"2352,01",2020-09-29
10695,debit,"750,09",2020-09-29
1776,credit,"119,79",2020-09-29
8401,credit,"543,93",2020-09-29
1400,debit,"647,3",2020-09-29
1600,credit,"22,73",2020-09-29
71026,credit,"2352,01",2020-09-29
1201,debit,"2288,74",2020-09-29
10507,debit,"289,78",2020-09-29
8401,credit,"630,3",2020-09-29
4663,debit,"21,23",2020-09-29
1400,debit,"750,09",2020-09-29
1400,credit,"2288,74",2020-09-29
1571,debit,"1,5",2020-09-29
10331,credit,"2288,74",2020-09-29
4964,debit,"2352,01",2020-09-29
1776,credit,"103,37",2020-09-29
1776,credit,"46,28",2020-09-29
1775,credit,"125,63",2020-09-30
1400,credit,"347,99",2020-09-30
1776,credit,"110,61",2020-09-30
76024,credit,"528,05",2020-09-30
1400,debit,"692,64",2020-09-30
1201,debit,"385,4",2020-09-30
1776,debit,"172,32",2020-09-30
1600,credit,"64,79",2020-09-30
1576,debit,"84,33",2020-09-30
10460,credit,"385,4",2020-09-30
1400,debit,"911,05",2020-09-30
1400,credit,"385,4",2020-09-30
1400,credit,"1079,05",2020-09-30
8401,debit,"292,43",2020-09-30
8402,debit,"906,73",2020-09-30
10071,credit,"347,99",2020-09-30
1600,credit,"528,05",2020-09-30
1576,debit,"10,33",2020-09-30
79061,credit,"64,79",2020-09-30
4920,debit,"54,42",2020-09-30
10502,credit,"1079,05",2020-09-30
8402,credit,"582,03",2020-09-30
10756,debit,"692,64",2020-09-30
1776,debit,"55,55",2020-09-30
10666,debit,"911,05",2020-09-30
4615,debit,"443,72",2020-09-30
8401,credit,"785,42",2020-09-30
8402,credit,"1000,56",2020-10-01
8401,debit,"1274,93",2020-10-01
1776,credit,"14,59",2020-10-01
1400,credit,"1274,93",2020-10-01
1600,debit,"76,15",2020-10-01
1600,debit,"567,8",2020-10-01
79042,debit,"76,15",2020-10-01
11215,debit,"1190,72",2020-10-01
1201,credit,"567,8",2020-10-01
4663,debit,"137,41",2020-10-01
1200,credit,"76,15",2020-10-01
1600,credit,"137,41",2020-10-01
1400,debit,"1190,72",2020-10-01
1776,credit,"190,16",2020-10-01
8401,credit,"76,79",2020-10-01
70500,debit,"567,8",2020-10-01
10069,credit,"1274,93",2020-10-01
80005,credit,"137,41",2020-10-01
11168,debit,"91,38",2020-10-01
1400,debit,"91,38",2020-10-01
1400,debit,"273,2",2020-10-02
1776,debit,"309,23",2020-10-02
8401,credit,"229,57",2020-10-02
1776,credit,"43,63",2020-10-02
1200,credit,"13,41",2020-10-02
70523,credit,"1359,26",2020-10-02
4666,debit,"1359,26",2020-10-02
1600,credit,"58,19",2020-10-02
8402,debit,"1627,06",2020-10-02
70001,credit,"58,19",2020-10-02
71522,debit,"13,41",2020-10-02
4930,debit,"48,84",2020-10-02
10135,debit,"1731,84",2020-10-02
8401,credit,"1455,27",2020-10-02
1400,debit,"1731,84",2020-10-02
1577,debit,"258,26",2020-10-02
1787,credit,"258,26",2020-10-02
1776,credit,"276,57",2020-10-02
1600,credit,"1359,26",2020-10-02
1400,credit,"1936,29",2020-10-02
1576,debit,"9,35",2020-10-02
10493,debit,"273,2",2020-10-02
10845,credit,"1936,29",2020-10-02
1600,debit,"13,41",2020-10-02
4602,debit,"1823,18",2020-10-03
71499,credit,"1813,23",2020-10-03
10092,debit,"611,34",2020-10-03
1776,credit,"97,63",2020-10-03
8402,credit,"14,62",2020-10-03
1776,debit,"36,22",2020-10-03
71525,debit,"874,16",2020-10-03
10574,debit,"17,4",2020-10-03
0990,credit,"226,15",2020-10-03
8401,credit,"513,71",2020-10-03
8408,debit,"189,92",2020-10-03
1400,debit,"17,4",2020-10-03
1400,debit,"611,34",2020-10-03
1600,debit,"227,97",2020-10-03
1600,debit,"874,16",2020-10-03
1576,debit,"346,5",2020-10-03
1776,credit,"398,07",2020-10-03
4666,debit,"1813,23",2020-10-03
70001,debit,"227,97",2020-10-03
10048,debit,"2492,62",2020-10-03
1776,credit,"2,78",2020-10-03
70800,credit,"2169,68",2020-10-03
1600,credit,"1813,23",2020-10-03
1200,credit,"874,16",2020-10-03
1600,credit,"2169,68",2020-10-03
8401,credit,"2094,55",2020-10-03
1200,credit,"227,97",2020-10-03
1400,debit,"2492,62",2020-10-03
1400,debit,"1482,56",2020-10-05
1600,credit,"70,2",2020-10-05
1576,debit,"11,22",2020-10-05
8401,credit,"177,83",2020-10-05
1759,credit,"1776,48",2020-10-05
8402,credit,"1245,8",2020-10-05
1400,debit,"211,58",2020-10-05
11266,debit,"1482,56",2020-10-05
1776,credit,"236,76",2020-10-05
4595,debit,"58,98",2020-10-05
1776,credit,"33,75",2020-10-05
71523,credit,"70,2",2020-10-05
10231,debit,"211,58",2020-10-05
1742,debit,"1776,48",2020-10-05
4964,debit,"99,54",2020-10-06
1400,credit,"1979,29",2020-10-06
1775,credit,"178,07",2020-10-06
1787,credit,"142,23",2020-10-06
1787,credit,"18,87",2020-10-06
71605,credit,"1241,75",2020-10-06
11057,debit,"1291,29",2020-10-06
1400,credit,"1036,85",2020-10-06
1776,debit,"316,09",2020-10-06
1576,debit,"198,18",2020-10-06
1600,credit,"748,16",2020-10-06
71501,credit,"748,16",2020-10-06
1577,debit,"142,23",2020-10-06
1577,debit,"18,87",2020-10-06
1201,debit,"1036,85",2020-10-06
1600,credit,"99,54",2020-10-06
4946,debit,"1043,57",2020-10-06
1600,credit,"1241,75",2020-10-06
4804,debit,"748,16",2020-10-06
79053,credit,"99,54",2020-10-06
1400,debit,"1291,29",2020-10-06
10805,credit,"1979,29",2020-10-06
8401,debit,"1663,2",2020-10-06
8401,credit,"1113,22",2020-10-06
11036,credit,"1036,85",2020-10-06
71509,credit,"8,1",2020-10-07
1576,debit,"37,19",2020-10-07
1201,credit,"232,86",2020-10-07
4805,debit,"195,67",2020-10-07
78507,credit,"2165,4",2020-10-07
4910,debit,"8,1",2020-10-07
2660,credit,"2,21",2020-10-07
1600,credit,"2165,4",2020-10-07
1591,debit,"120,08",2020-10-07
4955,credit,"597,94",2020-10-07
10231,credit,"120,08",2020-10-07
1400,credit,"120,08",2020-10-07
4140,debit,"1819,15",2020-10-07
1576,debit,"346,25",2020-10-07
4970,debit,"166,09",2020-10-07
1600,credit,"8,1",2020-10-07
1742,debit,"597,94",2020-10-07
1201,credit,"166,09",2020-10-07
1600,debit,"2,21",2020-10-07
